session_id,device_id,session_start,session_end,game_title,game_category,plays,revenue_eur,error_count,age_group,event_log
S00112120,D0077,2026-05-17T11:57:00,2026-05-17T12:26:00,Treasure Quest,Adventure,9,9.76,0,25-34,info: session completed normally
S00112121,D0077,2026-05-17T18:07:00,2026-05-17T18:33:00,Neon Racer,Skill,8,8.82,0,35-44,info: no device exception
S00112122,D0077,2026-05-17T20:15:00,2026-05-17T20:31:00,Treasure Quest,Adventure,4,4.95,2,45-54,info: session completed normally
S00112123,D0077,2026-05-17T18:55:00,2026-05-17T18:58:00,Space Spin,Arcade,1,1.32,0,18-24,info: no device exception
S00112124,D0077,2026-05-17T17:01:00,2026-05-17T17:08:00,Crystal Maze,Puzzle,2,2.28,1,18-24,info: session completed normally
S00112125,D0077,2026-05-17T12:58:00,2026-05-17T13:10:00,Lucky Harbor,Classic,5,6.18,0,35-44,info: session completed normally
S00112126,D0077,2026-05-17T16:40:00,2026-05-17T16:43:00,Crystal Maze,Puzzle,1,0.99,0,25-34,info: no device exception
S00112127,D0078,2026-05-17T22:09:00,2026-05-17T22:37:00,Space Spin,Arcade,7,12.67,0,25-34,info: session completed normally
S00112128,D0078,2026-05-17T17:02:00,2026-05-17T17:05:00,Lucky Harbor,Classic,1,1.74,0,35-44,info: standard telemetry event
S00112129,D0078,2026-05-17T23:06:00,2026-05-17T23:21:00,Fruit Galaxy,Classic,3,3.5,1,18-24,info: standard telemetry event
S00112130,D0078,2026-05-17T21:47:00,2026-05-17T22:12:00,Space Spin,Arcade,6,9.37,1,45-54,info: standard telemetry event
S00112131,D0078,2026-05-17T19:13:00,2026-05-17T19:28:00,Fruit Galaxy,Classic,3,4.04,2,35-44,info: standard telemetry event
S00112132,D0078,2026-05-17T21:09:00,2026-05-17T21:22:00,Treasure Quest,Adventure,4,7.28,1,25-34,info: standard telemetry event
S00112133,D0078,2026-05-17T20:05:00,2026-05-17T20:20:00,Lucky Harbor,Classic,6,7.2,2,35-44,info: session completed normally
S00112134,D0079,2026-05-17T20:45:00,2026-05-17T20:56:00,Treasure Quest,Adventure,2,3.42,0,25-34,info: session completed normally
S00112135,D0079,2026-05-17T15:42:00,2026-05-17T15:56:00,Neon Racer,Skill,4,0.6,6,18-24,warning: abnormal revenue drop and elevated error count
S00112136,D0079,2026-05-17T23:26:00,2026-05-17T23:29:00,Space Spin,Arcade,1,1.33,0,18-24,info: standard telemetry event
S00112137,D0079,2026-05-17T22:54:00,2026-05-17T23:14:00,Treasure Quest,Adventure,5,7.59,1,25-34,info: session completed normally
S00112138,D0079,2026-05-17T20:34:00,2026-05-17T20:53:00,Fruit Galaxy,Classic,5,5.86,0,35-44,info: session completed normally
S00112139,D0079,2026-05-17T08:41:00,2026-05-17T08:58:00,Fruit Galaxy,Classic,2,1.73,0,35-44,info: standard telemetry event
S00112140,D0079,2026-05-17T12:16:00,2026-05-17T12:39:00,Crystal Maze,Puzzle,3,3.5,0,35-44,info: no device exception
S00112141,D0080,2026-05-17T13:02:00,2026-05-17T13:32:00,Lucky Harbor,Classic,6,7.27,0,35-44,info: no device exception
S00112142,D0080,2026-05-17T16:46:00,2026-05-17T16:58:00,Golden Safari,Adventure,4,6.13,0,55+,info: standard telemetry event
S00112143,D0080,2026-05-17T17:47:00,2026-05-17T18:02:00,Golden Safari,Adventure,7,8.72,0,25-34,info: standard telemetry event
S00112144,D0080,2026-05-17T23:29:00,2026-05-17T23:41:00,Golden Safari,Adventure,2,2.76,0,35-44,info: session completed normally
S00112145,D0080,2026-05-17T19:59:00,2026-05-17T20:21:00,Treasure Quest,Adventure,6,8.23,0,25-34,info: standard telemetry event
S00112146,D0081,2026-05-17T13:37:00,2026-05-17T14:06:00,Neon Racer,Skill,6,7.75,0,35-44,info: standard telemetry event
S00112147,D0081,2026-05-17T20:35:00,2026-05-17T21:03:00,Crystal Maze,Puzzle,4,4.28,1,25-34,info: standard telemetry event
S00112148,D0081,2026-05-17T19:39:00,2026-05-17T20:05:00,Lucky Harbor,Classic,6,8.89,0,55+,info: standard telemetry event
S00112149,D0081,2026-05-17T15:27:00,2026-05-17T15:56:00,Fruit Galaxy,Classic,7,8.53,5,45-54,warning: repeated user-interface timeout
S00112150,D0081,2026-05-17T16:11:00,2026-05-17T16:25:00,Fruit Galaxy,Classic,3,3.43,1,35-44,info: no device exception
S00112151,D0081,2026-05-17T23:37:00,2026-05-17T23:55:00,Space Spin,Arcade,4,5.56,1,55+,info: session completed normally
S00112152,D0081,2026-05-17T17:56:00,2026-05-17T18:03:00,Lucky Harbor,Classic,1,1.25,0,25-34,info: no device exception
S00112153,D0081,2026-05-17T17:55:00,2026-05-17T18:14:00,Space Spin,Arcade,8,10.93,0,25-34,info: session completed normally
S00112154,D0081,2026-05-17T15:11:00,2026-05-17T15:22:00,Golden Safari,Adventure,2,2.69,0,25-34,info: standard telemetry event
S00112155,D0082,2026-05-17T23:14:00,2026-05-17T23:33:00,Lucky Harbor,Classic,7,10.92,0,25-34,info: session completed normally
S00112156,D0082,2026-05-17T15:31:00,2026-05-17T15:36:00,Neon Racer,Skill,1,1.29,0,35-44,info: session completed normally
S00112157,D0082,2026-05-17T20:26:00,2026-05-17T20:31:00,Treasure Quest,Adventure,1,1.56,1,25-34,info: session completed normally
S00112158,D0082,2026-05-17T15:15:00,2026-05-17T15:39:00,Crystal Maze,Puzzle,4,5.73,0,45-54,info: standard telemetry event
S00112159,D0082,2026-05-17T20:30:00,2026-05-17T20:53:00,Crystal Maze,Puzzle,4,5.65,0,18-24,info: session completed normally
S00112160,D0082,2026-05-17T19:44:00,2026-05-17T19:56:00,Fruit Galaxy,Classic,1,0.8,0,18-24,info: no device exception
S00112161,D0082,2026-05-17T12:13:00,2026-05-17T12:29:00,Golden Safari,Adventure,1,1.83,0,45-54,info: session completed normally
S00112162,D0083,2026-05-17T13:32:00,2026-05-17T13:41:00,Mystic Wheels,Chance,2,3.22,0,35-44,info: session completed normally
S00112163,D0083,2026-05-17T10:55:00,2026-05-17T11:25:00,Space Spin,Arcade,2,2.8,2,35-44,info: session completed normally
S00112164,D0083,2026-05-17T18:46:00,2026-05-17T19:02:00,Space Spin,Arcade,4,5.61,0,18-24,info: no device exception
S00112165,D0083,2026-05-17T15:34:00,2026-05-17T15:42:00,Mystic Wheels,Chance,1,1.76,0,18-24,info: standard telemetry event
S00112166,D0083,2026-05-17T23:10:00,2026-05-17T23:24:00,Fruit Galaxy,Classic,4,4.39,1,35-44,info: session completed normally
S00112167,D0083,2026-05-17T20:53:00,2026-05-17T21:02:00,Space Spin,Arcade,3,5.27,0,35-44,info: no device exception
S00112168,D0083,2026-05-17T23:46:00,2026-05-17T23:57:00,Fruit Galaxy,Classic,3,4.47,0,35-44,info: standard telemetry event
S00112169,D0084,2026-05-17T11:23:00,2026-05-17T11:31:00,Space Spin,Arcade,4,6.7,0,25-34,info: session completed normally
S00112170,D0084,2026-05-17T15:39:00,2026-05-17T15:52:00,Lucky Harbor,Classic,6,9.35,0,35-44,info: no device exception
S00112171,D0084,2026-05-17T20:11:00,2026-05-17T20:16:00,Fruit Galaxy,Classic,4,5.64,1,18-24,info: standard telemetry event
S00112172,D0084,2026-05-17T23:33:00,2026-05-17T23:43:00,Mystic Wheels,Chance,2,3.36,0,25-34,info: no device exception
S00112173,D0084,2026-05-17T15:22:00,2026-05-17T15:44:00,Mystic Wheels,Chance,7,11.64,0,25-34,info: standard telemetry event
S00112174,D0084,2026-05-17T19:36:00,2026-05-17T20:03:00,Space Spin,Arcade,4,4.87,0,45-54,info: session completed normally
S00112175,D0084,2026-05-17T16:48:00,2026-05-17T16:54:00,Space Spin,Arcade,1,1.46,0,18-24,info: no device exception
S00112176,D0085,2026-05-17T19:08:00,2026-05-17T19:37:00,Space Spin,Arcade,5,7.33,0,35-44,info: standard telemetry event
S00112177,D0085,2026-05-17T16:44:00,2026-05-17T16:56:00,Space Spin,Arcade,2,1.98,0,35-44,info: standard telemetry event
S00112178,D0085,2026-05-17T18:01:00,2026-05-17T18:14:00,Treasure Quest,Adventure,3,3.75,0,18-24,info: standard telemetry event
S00112179,D0085,2026-05-17T13:43:00,2026-05-17T13:55:00,Lucky Harbor,Classic,4,4.59,0,35-44,info: no device exception
S00112180,D0085,2026-05-17T21:16:00,2026-05-17T21:39:00,Neon Racer,Skill,2,2.74,0,55+,info: standard telemetry event
S00112181,D0085,2026-05-17T19:22:00,2026-05-17T19:25:00,Golden Safari,Adventure,2,2.59,0,25-34,info: session completed normally
S00112182,D0085,2026-05-17T21:20:00,2026-05-17T21:39:00,Crystal Maze,Puzzle,5,4.73,1,35-44,info: session completed normally
S00112183,D0085,2026-05-17T11:17:00,2026-05-17T11:44:00,Lucky Harbor,Classic,6,5.63,0,25-34,info: no device exception
S00112184,D0086,2026-05-17T12:29:00,2026-05-17T12:42:00,Treasure Quest,Adventure,2,3.36,1,25-34,info: no device exception
S00112185,D0086,2026-05-17T20:48:00,2026-05-17T20:59:00,Mystic Wheels,Chance,2,3.8,0,45-54,info: session completed normally
S00112186,D0086,2026-05-17T14:17:00,2026-05-17T14:27:00,Golden Safari,Adventure,5,8.23,0,25-34,info: standard telemetry event
S00112187,D0086,2026-05-17T23:22:00,2026-05-17T23:43:00,Treasure Quest,Adventure,4,6.52,0,35-44,info: session completed normally
S00112188,D0086,2026-05-17T11:46:00,2026-05-17T12:17:00,Crystal Maze,Puzzle,6,8.43,2,25-34,info: standard telemetry event
S00112189,D0086,2026-05-17T11:33:00,2026-05-17T11:40:00,Golden Safari,Adventure,3,5.47,0,18-24,info: session completed normally
S00112190,D0086,2026-05-17T08:11:00,2026-05-17T08:22:00,Mystic Wheels,Chance,2,3.91,0,18-24,info: no device exception
S00112191,D0086,2026-05-17T12:01:00,2026-05-17T12:22:00,Neon Racer,Skill,4,5.94,0,18-24,info: no device exception
S00112192,D0086,2026-05-17T21:31:00,2026-05-17T21:54:00,Fruit Galaxy,Classic,2,3.06,0,25-34,info: session completed normally
S00112193,D0086,2026-05-17T19:02:00,2026-05-17T19:25:00,Fruit Galaxy,Classic,4,5.68,0,25-34,info: standard telemetry event
S00112194,D0087,2026-05-17T23:04:00,2026-05-17T23:16:00,Space Spin,Arcade,2,2.32,0,25-34,info: no device exception
S00112195,D0087,2026-05-17T21:09:00,2026-05-17T21:34:00,Lucky Harbor,Classic,7,8.45,0,45-54,info: session completed normally
S00112196,D0087,2026-05-17T23:12:00,2026-05-17T23:33:00,Neon Racer,Skill,3,3.29,0,35-44,info: standard telemetry event
S00112197,D0087,2026-05-17T16:08:00,2026-05-17T16:18:00,Mystic Wheels,Chance,4,6.01,0,35-44,info: standard telemetry event
S00112198,D0087,2026-05-17T15:56:00,2026-05-17T15:59:00,Lucky Harbor,Classic,2,2.49,0,25-34,info: session completed normally
S00112199,D0087,2026-05-17T12:21:00,2026-05-17T12:40:00,Fruit Galaxy,Classic,3,3.12,0,18-24,info: standard telemetry event
S00112200,D0087,2026-05-17T21:43:00,2026-05-17T21:56:00,Lucky Harbor,Classic,5,6.86,0,25-34,info: session completed normally
S00112201,D0088,2026-05-17T16:46:00,2026-05-17T16:54:00,Lucky Harbor,Classic,1,1.35,0,18-24,info: no device exception
S00112202,D0088,2026-05-17T17:57:00,2026-05-17T18:21:00,Lucky Harbor,Classic,7,9.27,2,35-44,info: session completed normally
S00112203,D0088,2026-05-17T18:14:00,2026-05-17T18:48:00,Lucky Harbor,Classic,9,7.82,0,25-34,info: standard telemetry event
S00112204,D0088,2026-05-17T15:31:00,2026-05-17T15:48:00,Lucky Harbor,Classic,5,6.5,0,45-54,info: standard telemetry event
S00112205,D0088,2026-05-17T14:36:00,2026-05-17T15:05:00,Golden Safari,Adventure,4,4.92,0,35-44,info: standard telemetry event
S00112206,D0088,2026-05-17T16:50:00,2026-05-17T17:24:00,Mystic Wheels,Chance,9,10.96,0,45-54,info: standard telemetry event
S00112207,D0088,2026-05-17T20:23:00,2026-05-17T20:48:00,Treasure Quest,Adventure,5,7.26,0,55+,info: standard telemetry event
S00112208,D0088,2026-05-17T10:24:00,2026-05-17T10:39:00,Treasure Quest,Adventure,4,4.07,0,35-44,info: standard telemetry event
S00112209,D0088,2026-05-17T19:06:00,2026-05-17T19:16:00,Space Spin,Arcade,2,2.1,1,35-44,info: session completed normally
S00112210,D0089,2026-05-17T23:42:00,2026-05-18T00:08:00,Treasure Quest,Adventure,5,8.41,3,35-44,info: session completed with recoverable device event
S00112211,D0089,2026-05-17T14:35:00,2026-05-17T14:47:00,Fruit Galaxy,Classic,2,3.19,0,25-34,info: session completed normally
S00112212,D0089,2026-05-17T17:21:00,2026-05-17T17:29:00,Crystal Maze,Puzzle,3,4.09,2,45-54,info: standard telemetry event
S00112213,D0089,2026-05-17T16:50:00,2026-05-17T17:04:00,Mystic Wheels,Chance,2,3.66,0,25-34,info: session completed normally
S00112214,D0089,2026-05-17T15:35:00,2026-05-17T15:56:00,Golden Safari,Adventure,8,14.94,7,18-24,warning: network synchronization delay
S00112215,D0089,2026-05-17T23:32:00,2026-05-17T23:54:00,Neon Racer,Skill,8,11.86,5,18-24,warning: repeated user-interface timeout
S00112216,D0090,2026-05-17T16:52:00,2026-05-17T17:16:00,Mystic Wheels,Chance,3,4.6,0,55+,info: no device exception
S00112217,D0090,2026-05-17T19:28:00,2026-05-17T19:36:00,Lucky Harbor,Classic,1,1.28,0,45-54,info: standard telemetry event
S00112218,D0090,2026-05-17T16:58:00,2026-05-17T17:11:00,Treasure Quest,Adventure,4,6.35,0,25-34,info: no device exception
S00112219,D0090,2026-05-17T17:58:00,2026-05-17T18:12:00,Golden Safari,Adventure,4,5.47,0,45-54,info: session completed normally
S00112220,D0090,2026-05-17T20:29:00,2026-05-17T20:53:00,Lucky Harbor,Classic,8,8.85,0,35-44,info: standard telemetry event
S00112221,D0090,2026-05-17T13:27:00,2026-05-17T13:39:00,Neon Racer,Skill,4,4.4,0,25-34,info: no device exception
S00112222,D0090,2026-05-17T17:43:00,2026-05-17T18:04:00,Neon Racer,Skill,2,2.09,0,25-34,info: session completed normally
S00112223,D0090,2026-05-17T11:18:00,2026-05-17T11:43:00,Fruit Galaxy,Classic,3,2.99,0,35-44,info: session completed normally
S00112224,D0090,2026-05-17T21:28:00,2026-05-17T21:34:00,Space Spin,Arcade,1,1.34,0,35-44,info: session completed normally
S00112225,D0090,2026-05-17T20:39:00,2026-05-17T20:59:00,Space Spin,Arcade,5,5.05,1,55+,info: no device exception
S00112226,D0092,2026-05-17T17:04:00,2026-05-17T17:21:00,Lucky Harbor,Classic,2,2.93,0,25-34,info: session completed normally
S00112227,D0092,2026-05-17T23:52:00,2026-05-18T00:16:00,Lucky Harbor,Classic,2,3.1,0,35-44,info: session completed normally
S00112228,D0092,2026-05-17T13:19:00,2026-05-17T13:30:00,Lucky Harbor,Classic,4,5.76,1,18-24,info: standard telemetry event
S00112229,D0092,2026-05-17T13:07:00,2026-05-17T13:30:00,Lucky Harbor,Classic,7,8.62,0,18-24,info: session completed normally
S00112230,D0092,2026-05-17T14:29:00,2026-05-17T14:56:00,Mystic Wheels,Chance,2,2.98,0,35-44,info: standard telemetry event
S00112231,D0092,2026-05-17T19:10:00,2026-05-17T19:29:00,Neon Racer,Skill,4,4.85,0,25-34,info: session completed normally
S00112232,D0094,2026-05-17T16:58:00,2026-05-17T17:18:00,Crystal Maze,Puzzle,5,4.73,1,18-24,info: session completed normally
S00112233,D0094,2026-05-17T16:01:00,2026-05-17T16:22:00,Golden Safari,Adventure,3,3.77,0,35-44,info: session completed normally
S00112234,D0094,2026-05-17T18:03:00,2026-05-17T18:13:00,Fruit Galaxy,Classic,2,2.03,0,18-24,info: session completed normally
S00112235,D0094,2026-05-17T23:06:00,2026-05-17T23:09:00,Space Spin,Arcade,1,1.17,1,45-54,info: standard telemetry event
S00112236,D0094,2026-05-17T11:01:00,2026-05-17T11:18:00,Golden Safari,Adventure,4,5.99,0,18-24,info: no device exception
S00112237,D0095,2026-05-17T19:56:00,2026-05-17T20:11:00,Fruit Galaxy,Classic,3,3.31,0,55+,info: no device exception
S00112238,D0095,2026-05-17T21:10:00,2026-05-17T21:29:00,Fruit Galaxy,Classic,2,2.32,0,35-44,info: no device exception
S00112239,D0095,2026-05-17T17:13:00,2026-05-17T17:45:00,Crystal Maze,Puzzle,5,3.97,2,35-44,info: no device exception
S00112240,D0096,2026-05-17T19:46:00,2026-05-17T20:06:00,Crystal Maze,Puzzle,4,3.95,2,55+,info: standard telemetry event
S00112241,D0096,2026-05-17T14:41:00,2026-05-17T15:02:00,Mystic Wheels,Chance,4,7.47,0,45-54,info: no device exception
S00112242,D0096,2026-05-17T12:24:00,2026-05-17T12:45:00,Golden Safari,Adventure,5,6.98,2,25-34,info: standard telemetry event
S00112243,D0096,2026-05-17T21:05:00,2026-05-17T21:19:00,Golden Safari,Adventure,1,1.52,0,25-34,info: session completed normally
S00112244,D0097,2026-05-17T20:51:00,2026-05-17T21:11:00,Space Spin,Arcade,3,4.57,0,25-34,info: standard telemetry event
S00112245,D0097,2026-05-17T14:11:00,2026-05-17T14:37:00,Mystic Wheels,Chance,7,12.33,0,25-34,info: standard telemetry event
S00112246,D0097,2026-05-17T15:41:00,2026-05-17T15:59:00,Golden Safari,Adventure,4,6.47,0,55+,info: standard telemetry event
S00112247,D0097,2026-05-17T22:23:00,2026-05-17T22:58:00,Treasure Quest,Adventure,4,6.1,0,55+,info: session completed normally
S00112248,D0097,2026-05-17T15:00:00,2026-05-17T15:25:00,Crystal Maze,Puzzle,11,13.17,0,35-44,info: no device exception
S00112249,D0097,2026-05-17T13:00:00,2026-05-17T13:03:00,Neon Racer,Skill,1,1.34,0,35-44,info: session completed normally
S00112250,D0097,2026-05-17T17:42:00,2026-05-17T17:58:00,Crystal Maze,Puzzle,5,5.89,1,45-54,info: standard telemetry event
S00112251,D0097,2026-05-17T20:12:00,2026-05-17T20:25:00,Neon Racer,Skill,5,7.07,0,45-54,info: standard telemetry event
S00112252,D0097,2026-05-17T15:04:00,2026-05-17T15:25:00,Lucky Harbor,Classic,4,6.36,0,35-44,info: standard telemetry event
S00112253,D0097,2026-05-17T16:16:00,2026-05-17T16:33:00,Golden Safari,Adventure,6,11.42,0,35-44,info: no device exception
S00112254,D0098,2026-05-17T15:37:00,2026-05-17T15:52:00,Space Spin,Arcade,2,2.22,1,45-54,info: no device exception
S00112255,D0098,2026-05-17T13:50:00,2026-05-17T13:54:00,Treasure Quest,Adventure,2,3.04,0,35-44,info: standard telemetry event
S00112256,D0098,2026-05-17T19:57:00,2026-05-17T20:00:00,Neon Racer,Skill,2,2.2,1,18-24,info: no device exception
S00112257,D0098,2026-05-17T15:04:00,2026-05-17T15:20:00,Crystal Maze,Puzzle,3,2.45,0,45-54,info: session completed normally
S00112258,D0098,2026-05-17T11:31:00,2026-05-17T11:57:00,Golden Safari,Adventure,4,5.92,0,45-54,info: no device exception
S00112259,D0098,2026-05-17T18:15:00,2026-05-17T18:30:00,Golden Safari,Adventure,4,6.32,1,35-44,info: no device exception
S00112260,D0098,2026-05-17T11:39:00,2026-05-17T11:55:00,Crystal Maze,Puzzle,7,8.22,0,55+,info: session completed normally
S00112261,D0098,2026-05-17T18:44:00,2026-05-17T19:13:00,Mystic Wheels,Chance,11,12.52,0,25-34,info: session completed normally
S00112262,D0098,2026-05-17T18:43:00,2026-05-17T18:59:00,Crystal Maze,Puzzle,2,2.37,0,35-44,info: no device exception
S00112263,D0099,2026-05-17T11:11:00,2026-05-17T11:32:00,Fruit Galaxy,Classic,6,5.45,1,18-24,info: standard telemetry event
S00112264,D0099,2026-05-17T23:28:00,2026-05-17T23:34:00,Fruit Galaxy,Classic,2,2.47,0,25-34,info: session completed normally
S00112265,D0099,2026-05-17T16:21:00,2026-05-17T16:35:00,Treasure Quest,Adventure,3,3.04,3,18-24,info: session completed with recoverable device event
S00112266,D0099,2026-05-17T18:18:00,2026-05-17T18:29:00,Neon Racer,Skill,4,4.28,0,25-34,info: session completed normally
S00112267,D0099,2026-05-17T21:38:00,2026-05-17T21:45:00,Mystic Wheels,Chance,2,2.74,0,45-54,info: session completed normally
S00112268,D0099,2026-05-17T17:16:00,2026-05-17T17:49:00,Crystal Maze,Puzzle,5,3.63,0,35-44,info: standard telemetry event
S00112269,D0099,2026-05-17T17:03:00,2026-05-17T17:10:00,Treasure Quest,Adventure,2,1.79,0,35-44,info: session completed normally
S00112270,D0099,2026-05-17T17:57:00,2026-05-17T18:12:00,Treasure Quest,Adventure,4,4.68,0,45-54,info: standard telemetry event
S00112271,D0099,2026-05-17T12:40:00,2026-05-17T13:05:00,Golden Safari,Adventure,6,7.77,0,55+,info: no device exception
S00112272,D0099,2026-05-17T16:55:00,2026-05-17T17:17:00,Treasure Quest,Adventure,7,9.12,0,18-24,info: standard telemetry event
S00112273,D0099,2026-05-17T12:27:00,2026-05-17T12:46:00,Golden Safari,Adventure,4,5.79,0,25-34,info: standard telemetry event
S00112274,D0099,2026-05-17T20:42:00,2026-05-17T21:00:00,Lucky Harbor,Classic,5,5.58,0,18-24,info: session completed normally
S00112275,D0099,2026-05-17T21:55:00,2026-05-17T21:59:00,Crystal Maze,Puzzle,1,0.95,0,25-34,info: session completed normally
S00112276,D0100,2026-05-17T11:11:00,2026-05-17T11:32:00,Fruit Galaxy,Classic,4,6.84,0,55+,info: no device exception
S00112277,D0100,2026-05-17T11:36:00,2026-05-17T11:45:00,Space Spin,Arcade,4,5.59,0,45-54,info: no device exception
S00112278,D0100,2026-05-17T18:26:00,2026-05-17T18:34:00,Space Spin,Arcade,1,1.41,0,45-54,info: standard telemetry event
S00112279,D0100,2026-05-17T22:30:00,2026-05-17T22:37:00,Treasure Quest,Adventure,2,3.37,0,18-24,info: no device exception
